trade_id,date,client_id,pair,side,lots,profit_usd
2028,2026-06-11,74,EURUSD,buy,0.1,1.04
1842,2026-06-11,22,USDJPY,buy,0.01,1.5
1984,2026-06-11,140,XAUUSD,buy,0.1,9.58
1827,2026-06-12,180,USDJPY,buy,0.01,1.29
2427,2026-06-12,137,XAUUSD,buy,0.5,-40.22
1438,2026-06-12,166,XAUUSD,buy,0.01,-0.49
2697,2026-06-12,135,XAUUSD,sell,1.0,151.2
995,2026-06-12,25,XAUUSD,buy,0.1,-2.39
2921,2026-06-12,95,GBPUSD,buy,0.5,-24.22
2419,2026-06-12,2,EURUSD,buy,0.01,0.78
777,2026-06-12,141,EURUSD,sell,0.05,-0.38
2021,2026-06-12,167,EURUSD,sell,0.1,-4.77
765,2026-06-12,60,USDJPY,sell,2.0,-21.18
329,2026-06-12,45,USDJPY,buy,0.05,1.75
162,2026-06-12,117,GBPUSD,sell,0.05,6.3
2116,2026-06-12,115,GBPUSD,sell,0.1,-10.5
99,2026-06-12,150,USDJPY,buy,0.5,-10.83
2129,2026-06-15,135,EURUSD,sell,2.0,320.9
2964,2026-06-15,160,XAUUSD,buy,1.0,-109.34
1125,2026-06-15,84,XAUUSD,buy,0.1,-1.54
1114,2026-06-15,125,GBPUSD,sell,1.0,158.11
1206,2026-06-15,125,GBPUSD,sell,2.0,-266.41
2659,2026-06-15,196,XAUUSD,buy,0.1,-3.51
926,2026-06-15,197,XAUUSD,buy,0.1,-8.47
326,2026-06-15,99,GBPUSD,buy,0.1,20.18
2478,2026-06-15,92,GBPUSD,buy,0.05,-5.77
1834,2026-06-15,102,USDJPY,buy,0.01,0.33
604,2026-06-15,116,EURUSD,sell,0.5,16.51
319,2026-06-15,67,GBPUSD,buy,0.5,48.03
1635,2026-06-15,31,XAUUSD,buy,0.01,-0.44
124,2026-06-15,9,USDJPY,buy,0.1,12.33
2065,2026-06-15,66,XAUUSD,sell,0.05,8.91
709,2026-06-15,37,EURUSD,buy,0.1,-12.65
2834,2026-06-15,98,XAUUSD,buy,0.05,-7.29
2237,2026-06-15,188,GBPUSD,buy,0.01,0.17
2843,2026-06-15,88,EURUSD,sell,0.5,-111.94
641,2026-06-15,177,GBPUSD,buy,0.05,-4.43
1520,2026-06-16,27,GBPUSD,buy,0.05,4.45
1082,2026-06-16,154,XAUUSD,sell,0.05,5.41
415,2026-06-16,68,USDJPY,sell,0.5,27.41
2714,2026-06-16,176,XAUUSD,sell,0.01,-0.86
2358,2026-06-16,120,USDJPY,sell,0.05,0.78
2520,2026-06-16,172,GBPUSD,sell,0.05,6.94
2990,2026-06-16,29,EURUSD,sell,0.1,-7.24
2069,2026-06-16,151,USDJPY,sell,0.05,-0.71
41,2026-06-16,106,XAUUSD,buy,1.0,-24.08
2009,2026-06-16,197,XAUUSD,buy,0.1,36.46
418,2026-06-16,199,GBPUSD,sell,0.5,4.6
1770,2026-06-16,4,GBPUSD,buy,0.05,7.85
362,2026-06-16,131,USDJPY,buy,2.0,160.8
294,2026-06-16,124,XAUUSD,buy,0.1,-10.02
1728,2026-06-17,188,GBPUSD,sell,1.0,-14.79
2030,2026-06-17,38,USDJPY,sell,0.05,1.83
2763,2026-06-17,167,USDJPY,sell,2.0,-4.33
120,2026-06-17,194,XAUUSD,buy,0.1,-9.14
2240,2026-06-17,23,XAUUSD,buy,0.1,1.66
585,2026-06-17,113,EURUSD,sell,0.01,0.23
952,2026-06-17,98,XAUUSD,buy,0.01,0.13
2502,2026-06-17,173,USDJPY,sell,0.01,-0.19
230,2026-06-17,118,XAUUSD,buy,0.5,64.18
437,2026-06-17,89,XAUUSD,buy,0.01,0.29
1714,2026-06-18,72,XAUUSD,sell,0.01,0.52
1682,2026-06-18,15,XAUUSD,sell,0.01,0.16
1315,2026-06-18,172,XAUUSD,buy,1.0,108.4
183,2026-06-18,69,USDJPY,sell,0.01,-0.18
2457,2026-06-18,105,EURUSD,sell,0.01,-0.5
759,2026-06-18,157,USDJPY,sell,0.1,6.12
2076,2026-06-18,113,USDJPY,sell,0.01,-0.53
1671,2026-06-18,127,EURUSD,sell,0.05,3.77
1603,2026-06-18,80,EURUSD,buy,0.5,0.55
189,2026-06-18,49,EURUSD,sell,0.01,0.6
2000,2026-06-18,54,XAUUSD,buy,0.1,-29.5
2362,2026-06-18,50,USDJPY,sell,0.1,4.97
679,2026-06-18,18,EURUSD,sell,0.5,-51.65
2534,2026-06-18,188,XAUUSD,buy,2.0,-140.34
1774,2026-06-18,130,EURUSD,buy,0.5,9.65
1213,2026-06-18,154,GBPUSD,sell,0.1,-15.99
1159,2026-06-19,91,EURUSD,buy,0.01,0.74
1232,2026-06-19,181,XAUUSD,buy,0.01,0.29
2151,2026-06-19,164,XAUUSD,sell,0.1,-7.51
2278,2026-06-19,41,GBPUSD,buy,1.0,-137.69
2653,2026-06-19,148,XAUUSD,buy,0.01,0.99
557,2026-06-19,160,EURUSD,buy,0.5,-22.92
1242,2026-06-19,64,GBPUSD,sell,0.01,-0.03
2296,2026-06-19,197,USDJPY,buy,0.05,-1.32
2402,2026-06-19,56,GBPUSD,sell,0.01,0.39
129,2026-06-19,13,USDJPY,buy,0.05,2.5
2334,2026-06-19,117,EURUSD,buy,0.05,-4.38
1016,2026-06-19,146,EURUSD,buy,1.0,-192.73
2390,2026-06-19,123,XAUUSD,sell,0.05,-0.15
314,2026-06-19,9,XAUUSD,buy,0.01,0.53
254,2026-06-19,156,XAUUSD,buy,0.1,-10.66
1919,2026-06-22,154,EURUSD,sell,0.5,-9.35
1856,2026-06-22,103,EURUSD,buy,0.1,10.57
1838,2026-06-22,29,XAUUSD,buy,0.1,16.02
2027,2026-06-22,199,XAUUSD,buy,0.1,-15.09
1331,2026-06-22,196,XAUUSD,sell,1.0,-32.04
1091,2026-06-22,198,GBPUSD,sell,0.1,1.97
2829,2026-06-22,166,XAUUSD,buy,0.01,-2.49
1383,2026-06-22,91,EURUSD,sell,0.05,-4.27
40,2026-06-23,63,XAUUSD,buy,0.05,9.61
1543,2026-06-23,31,USDJPY,buy,0.5,79.37
1563,2026-06-23,131,XAUUSD,buy,0.1,-19.35
81,2026-06-23,149,XAUUSD,buy,0.5,-8.54
2409,2026-06-23,181,EURUSD,sell,0.01,-0.47
1661,2026-06-23,49,USDJPY,sell,0.05,2.2
1468,2026-06-23,120,EURUSD,sell,0.05,1.52
2555,2026-06-23,90,GBPUSD,sell,0.1,-8.37
391,2026-06-23,179,USDJPY,sell,2.0,-366.42
2814,2026-06-23,194,EURUSD,sell,0.05,-1.64
2874,2026-06-23,53,XAUUSD,sell,0.01,1.25
2426,2026-06-23,64,GBPUSD,sell,0.05,9.83
2699,2026-06-24,156,EURUSD,buy,0.05,-0.23
1013,2026-06-24,97,USDJPY,buy,0.01,1.13
2720,2026-06-24,81,GBPUSD,buy,0.05,-0.5
2171,2026-06-24,149,EURUSD,sell,0.5,-21.81
879,2026-06-24,95,EURUSD,sell,2.0,309.53
2219,2026-06-24,194,XAUUSD,buy,0.01,-0.15
1215,2026-06-24,48,USDJPY,sell,0.5,78.3
568,2026-06-24,56,EURUSD,sell,0.01,0.58
2254,2026-06-24,7,GBPUSD,buy,0.05,3.83
9,2026-06-24,144,XAUUSD,buy,0.1,-0.05
2187,2026-06-25,12,USDJPY,buy,0.01,-1.55
1339,2026-06-25,91,GBPUSD,buy,0.01,-1.49
1453,2026-06-25,184,USDJPY,sell,0.1,3.13
1769,2026-06-25,70,XAUUSD,sell,0.5,10.26
1870,2026-06-25,139,EURUSD,sell,0.1,5.84
1074,2026-06-25,119,EURUSD,sell,0.1,3.44
278,2026-06-25,132,GBPUSD,buy,0.1,11.03
804,2026-06-25,179,USDJPY,sell,0.05,4.8
1653,2026-06-25,127,XAUUSD,buy,0.5,34.33
1483,2026-06-25,45,EURUSD,buy,0.05,2.59
2047,2026-06-26,91,EURUSD,buy,0.05,-2.15
798,2026-06-26,13,USDJPY,sell,0.01,1.54
584,2026-06-26,7,GBPUSD,buy,0.01,0.83
1371,2026-06-26,40,EURUSD,buy,0.05,-3.92
1808,2026-06-26,57,XAUUSD,sell,0.5,-79.32
266,2026-06-26,18,USDJPY,buy,1.0,1.51
335,2026-06-26,161,EURUSD,sell,0.05,-7.35
2816,2026-06-26,57,GBPUSD,buy,1.0,40.39
2272,2026-06-26,133,GBPUSD,sell,0.5,69.82
171,2026-06-26,20,GBPUSD,sell,0.1,-5.34
1888,2026-06-26,132,USDJPY,sell,0.01,-0.27
11,2026-06-29,128,XAUUSD,buy,1.0,43.12
1606,2026-06-29,108,GBPUSD,sell,0.01,-1.2
2382,2026-06-29,19,XAUUSD,sell,1.0,92.84
1318,2026-06-29,107,EURUSD,sell,0.05,3.9
19,2026-06-29,71,GBPUSD,buy,0.1,5.26
1670,2026-06-29,27,GBPUSD,buy,0.01,0.41
1517,2026-06-29,85,XAUUSD,sell,0.1,-18.13
2724,2026-06-29,188,EURUSD,buy,1.0,69.54
1001,2026-06-29,148,XAUUSD,buy,0.01,1.02
635,2026-06-29,85,EURUSD,sell,0.5,102.64
149,2026-06-29,3,GBPUSD,buy,0.1,12.15
2205,2026-06-29,165,EURUSD,sell,1.0,21.47
503,2026-06-29,169,EURUSD,buy,2.0,-58.82
1530,2026-06-29,110,EURUSD,sell,0.01,-0.11
2325,2026-06-29,27,EURUSD,sell,0.05,0.99
1849,2026-06-29,12,EURUSD,buy,0.5,53.84
2483,2026-06-29,163,USDJPY,buy,1.0,-7.93
1828,2026-06-30,10,USDJPY,buy,0.1,33.16
2138,2026-06-30,136,GBPUSD,sell,0.01,-1.63
2725,2026-06-30,5,USDJPY,buy,0.05,4.55
2467,2026-06-30,120,XAUUSD,buy,0.5,97.86
739,2026-06-30,40,XAUUSD,buy,0.1,24.3
931,2026-06-30,115,XAUUSD,sell,0.01,-1.33
1903,2026-06-30,102,EURUSD,buy,0.01,1.05
1784,2026-06-30,100,USDJPY,sell,0.05,0.78
31,2026-06-30,144,GBPUSD,buy,0.01,0.95
1282,2026-06-30,56,USDJPY,sell,0.1,-0.62
881,2026-06-30,120,XAUUSD,sell,1.0,-130.19
